supplier,group,name,unit,size_mm,weight_kg,price_rub,note
АРС-БЕТОН,Прочие ЖБИ,Л 8-15/2,шт.,2990х1160/1000х1000/900,1980.0,14700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 8-8/2,шт.,2990х1160/1000х1000/900,1980.0,13650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 8д-11,шт.,720х1160/1000х1000/900,500.0,4050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 8д-15,шт.,720х1160/1000х1000/900,500.0,4200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 8д-8,шт.,720х1160/1000х1000/900,500.0,3900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 9-11/2,шт.,2990х1160/1000х1310/1200,2550.0,15100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 9-15/2,шт.,2990х1160/1000х1310/1200,2550.0,15750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 9-8/2,шт.,2990х1160/1000х1310/1200,2550.0,14700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 9д-11,шт.,720х1160/100х1310/1200,640.0,4000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 9д-15,шт.,720х1160/1000х1310/1200,640.0,4150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л 9д-8,шт.,720х1160/1000х1310/1200,640.0,4200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л4-15/2,шт.,2990х780/620х530/450,900.0,5800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л4-8/2,шт.,2990х780/620х530/450,900.0,5600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л4д-15,шт.,720х780/620х530/450,230.0,1600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л4д-8,шт.,720х780/620х530/450,230.0,1550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л5-15/2,шт.,2990х780/620х680/600,1125.0,7450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л5-8/2,шт.,2990х780/620х680/600,1125.0,7150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л5д-15,шт.,720х780/620х680/600,280.0,1950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Л5д-8,шт.,720х780/620х680/600,280.0,1900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-1,шт.,200х200х90,10.0,480.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-1д,шт.,1600х1600х160,800.0,4700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-1к,шт.,1600х1600х240,900.0,4700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-2,шт.,200х300х90,13.0,670.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-3,шт.,400х400х90,50.0,1300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-4,шт.,500х500х140,68.0,2000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-5,шт.,550х650х140,130.0,2450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-6,шт.,750х650х140,180.0,2800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-7,шт.,750х850х140,230.0,3750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ОП-8,шт.,850х1050х290,650.0,5750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 10-3,шт.,2990х1480х70,770.0,4850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 10-5,шт.,2990х1480х70,770.0,5600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 11-8,шт.,2980х1480х100,1120.0,6450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 11-8/2,шт.,1495х1480х100,550.0,3300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 11д-8,шт.,740х1480х100,275.0,1600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 12-12,шт.,2990х1480х160,1770.0,9550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 12-15,шт.,2990х1480х160,1770.0,10600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 12-15/2,шт.,1495х1480х160,885.0,5350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 12д-12,шт.,740х1480х160,440.0,2550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 12д-12а,шт.,740х1480х160,440.0,2600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 12д-15,шт.,740х1480х160,440.0,2800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 12д-8,шт.,740х1480х160,440.0,2400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 13-11б,шт.,2990х1480х120,1330.0,9400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 14-3,шт.,2990х1840х90,1250.0,8100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 14д-3,шт.,740х1840х90,310.0,2150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15-5,шт.,2980х1840х120,1650.0,10050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15-5/2,шт.,1492х1840х120,830.0,5250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15-8,шт.,2990х1840х120,1650.0,12600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15-8/2,шт.,1495х1840х120,825.0,5650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15-8б,шт.,2990х1840х120,1650.0,13450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15д-5,шт.,740х1840х120,400.0,2650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15д-8,шт.,740х1840х120,400.0,2850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 15д-8б,шт.,740х1840х120,410.0,3400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 16-15,шт.,2980х1840х180,2480.0,12950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 16д-15,шт.,740х1840х180,625.0,3700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 17-3,шт.,2990х2160х120,1950.0,10950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 17д-3,шт.,740х2160х120,470.0,2900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 17д-3б,шт.,740х2160х120,480.0,3550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 18-5,шт.,2990х2160х150,2425.0,13150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 18-5/2,шт.,1495х2160х150,1200.0,7000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 18-5а,шт.,2990х2160х150,2420.0,15400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 18-8,шт.,2990х2160х150,2425.0,14000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 18д-5,шт.,740х2160х150,600.0,3500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 18д-8,шт.,740х2160х150,600.0,4000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 18д-8б,шт.,740х2160х150,600.0,4700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 19-11,шт.,2990х2160х250,4040.0,21650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 19-15,шт.,2990х2160х250,4040.0,22600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 19д-11а,шт.,740х2160х250,1000.0,5500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 19д-15,шт.,740х2160х250,1000.0,6000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 20-3,шт.,2990х2460х140,2600.0,15050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 20д-3,шт.,740х2460х140,650.0,3950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21-5,шт.,2990х2460х160,2940.0,19150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21-5а,шт.,2990х2460х160,2940.0,23750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21-5б,шт.,2990х2460х160,2940.0,23750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21-8,шт.,2990х2460х160,2940.0,21550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21-8а,шт.,2990х2460х160,2940.0,21900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21д-5,шт.,740х2460х160,750.0,5050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21д-5а,шт.,740х2460х160,730.0,6100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21д-5б,шт.,740х2460х160,730.0,6000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 21д-8,шт.,740х2460х160,750.0,5700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 22-12,шт.,2990х2460х250,4600.0,27000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 22-12/2,шт.,1495х2460х250,2300.0,14850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 22-15,шт.,2990х2460х250,4600.0,27300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 22д-12а,шт.,740х2460х250,1140.0,6750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 22д-15,шт.,740х2460х250,1150.0,7200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 23-8/2,шт.,1480х2780х160,1640.0,12000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 23д-3,шт.,740х2780х160,820.0,6000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 24-5/2,шт.,1495х2780х180,1915.0,12100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 24-8/2,шт.,1495х2780х180,1915.0,12300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 24д-5а,шт.,740х2780х180,930.0,7900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 24д-5б,шт.,740х2780х180,930.0,7900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 24д-8,шт.,740х2780х180,925.0,6250.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 25-12/2,шт.,1495х2780х250,2560.0,15500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 25-15/2,шт.,1495х2780х250,2560.0,15800.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 25д-12,шт.,740х2780х250,1280.0,8100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 25д-15,шт.,740х2780х250,1280.0,8300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 28-15,шт.,2990х3380х300,7580.0,60400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 5-8,шт.,2990х780х70,410.0,2600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 5-8/2,шт.,1495х780х70,205.0,1300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 5д-8,шт.,740х780х70,205.0,700.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 6-15,шт.,2990х780х120,700.0,3600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 6-15б,шт.,2990х780х120,700.0,4050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 6д-15,шт.,740х780х120,170.0,950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 6д-15б,шт.,740х780х120,170.0,1150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 7-3,шт.,2990х1160х70,610.0,5050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 7-3/2,шт.,1495х1160х70,305.0,2650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 7-5,шт.,2990х1160х70,610.0,5150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 7-5/2,шт.,1495х1160х70,305.0,2750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 7д-3,шт.,740х1160х70,305.0,1400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 7д-5,шт.,740х1160х70,150.0,1600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 8-11,шт.,2980х1160х100,900.0,5600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 8-11/2,шт.,1495х1160х100,435.0,2950.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 8-8,шт.,2980х1160х100,900.0,5050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 8-8/2,шт.,1495х1160х100,435.0,2650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 8д-11,шт.,740х1160х100,225.0,1350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 8д-5,шт.,740х1160х100,225.0,1290.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 8д-8,шт.,740х1160х100,225.0,1300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 9-15,шт.,2980х1160х120,1040.0,5900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 9-15/2,шт.,2980х1160х120,520.0,3150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 9-15б,шт.,2980х1160х120,1040.0,6150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,П 9д-15,шт.,740х1160х120,260.0,1500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПВГ 15,шт.,1720х140,680.0,7100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПВГ 20,шт.,2200х180,1430.0,14000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПВГ 25,шт.,2740х180,2480.0,29000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПВК-8,шт.,1000х150,150.0,2200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПД 75.120.12-12,шт.,740х1180х120,252.0,2050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПД-6 (КЦО-3),шт.,2500х1750х220,2260.0,12000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПДУ 140.150.12-6,шт.,1350х1480х120,600.0,8200.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПДУ 150.150.12-6,шт.,1480х1480х120,650.0,6750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПДУ 170.180.14-6,шт.,1650х1780х140,1025.0,8100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПО10 отв1000(КЦО2),шт.,1700х1700х150,920.0,5550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПО10 отв700(КЦО2),шт.,1700х1700х150,920.0,5550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЗ 10-1,шт.,1160х120,200.0,1350.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЗ 10-2,шт.,1160х120,250.0,1850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЗ 15-1,шт.,1700х160,680.0,3050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЗ 15-2,шт.,1700х160,700.0,4050.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЗ 20-1,шт.,2200х160,1100.0,6500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЗ 20-2,шт.,2200х160,1400.0,7600.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛ 10-1,шт.,1160х120,260.0,2650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛ 10-2,шт.,1160х120,280.0,3000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛ 15-1,шт.,1700х160,650.0,4650.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛ 15-2,шт.,1700х160,720.0,5100.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛ 20-1,шт.,2200х160,1400.0,6300.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛ 20-2,шт.,2200х160,1400.0,7500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛЗ 10-1,шт.,1160х120,260.0,2900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛЗ 10-2,шт.,1160х120,280.0,3550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛЗ 15-1,шт.,1700х160,650.0,5000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ППЛЗ 15-2,шт.,1700х160,720.0,5450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПТО 150.150.12-6,шт.,1480х1480х120,650.0,3550.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПТО 150.180.14-6,шт.,1480х1780х140,925.0,6000.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПТО 150.240.14-6,шт.,1480х2380х140,1230.0,12750.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПТО 200.240.14-6,шт.,2000х280х140,1675.0,13900.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПТУ 210.120.12-6,шт.,2060х1180х120,690.0,7450.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,ПТУ 230.150.12-6,шт.,2340х1480х120,1038.0,6400.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Плита ПО-1,шт.,2300х2000х180,1750.0,11500.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Плита ПО-3,шт.,1750х1500х160,900.0,7850.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,Плита ПО-4,шт.,2300х1500х200,1530.0,13150.0,Цена с НДС
АРС-БЕТОН,Прочие ЖБИ,УОП-6 (без обечайки),шт.,1600х1600х330,750.0,4850.0,Цена с НДС
АРС-БЕТОН,Сваи,УОП-6 (с обечайкой),шт.,1600х1600х330,800.0,11500.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 150.300.16-3,шт.,1490х2990х160,1790.0,13150.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 150.300.20-6,шт.,1490х2990х200,2225.0,16400.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 150.300.25-15,шт.,1490х2990х250,2790.0,21150.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,"ПТ 300.120.12-1,5",шт.,2990х1200х120,1050.0,4450.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.120.12-12,шт.,2990х1200х120,1050.0,5600.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.120.12-15,шт.,2990х1200х120,1050.0,5650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.120.12-3,шт.,2990х1200х120,1050.0,4750.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.120.12-6,шт.,2990х1200х120,1050.0,4850.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.120.12-9,шт.,2990х1200х120,1050.0,6500.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,"ПТ 300.150.12-1,5",шт.,2990х1500х120,1330.0,6150.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.150.12-3,шт.,2990х1500х120,1330.0,6450.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.150.12-6,шт.,2990х1500х120,1330.0,6850.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.150.12-9,шт.,2990х1500х120,1330.0,7250.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.150.14-15,шт.,2990х1500х140,1580.0,9550.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.150.14-9,шт.,2990х1500х140,1580.0,8850.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,"ПТ 300.180.14-1,5",шт.,2990х1800х140,1880.0,10850.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.180.14-3,шт.,2990х1800х140,1880.0,11600.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.180.14-6,шт.,2990х1800х140,1880.0,11650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.180.14-9,шт.,2990х1800х140,1880.0,13050.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.180.16-12,шт.,2990х1800х160,2180.0,14000.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.180.20-15,шт.,2990х1800х200,2750.0,17650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.210.14-6,шт.,2990х2080х140,2180.0,15650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.210.14-9,шт.,2990х2080х140,2180.0,15900.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.210.16-9,шт.,2990х2080х160,2550.0,16200.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.210.20-12,шт.,2990х2080х200,3180.0,19850.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.210.20-15,шт.,2990х2080х200,3150.0,20600.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.240.14-3,шт.,2990х2380х140,2500.0,16200.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.240.14-6,шт.,2990х2380х140,2500.0,19500.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.240.20-9,шт.,2990х2380х200,3550.0,24250.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.300.16-3(негабарит),шт.,2990х2990х160,3580.0,26100.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.300.20-6(негабарит),шт.,2990х2990х200,4450.0,32350.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.300.25-15(негабарит),шт.,2990х2990х250,5580.0,41800.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.90.10-15,шт.,2990х900х100,650.0,3700.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.90.10-3,шт.,2990х900х100,650.0,3100.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.90.10-6,шт.,2990х900х100,650.0,3250.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 300.90.10-9,шт.,2990х900х100,650.0,3400.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,"ПТ 75.120.12-1,5",шт.,750х1200х120,280.0,1250.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.120.12-12,шт.,750х1200х120,280.0,1650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.120.12-15,шт.,750х1200х120,280.0,1750.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.120.12-3,шт.,750х1200х120,280.0,1400.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.120.12-6,шт.,750х1200х120,280.0,1500.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.120.12-9,шт.,750х1200х120,280.0,1550.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,"ПТ 75.150.12-1,5",шт.,750х1500х120,330.0,1900.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.150.12-3,шт.,750х1500х120,330.0,1950.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.150.12-6,шт.,750х1500х120,330.0,2000.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.150.12-9,шт.,750х1500х120,330.0,2200.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.150.14-12,шт.,750х1500х140,380.0,2250.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.150.14-15,шт.,750х1500х140,380.0,2650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.150.14-6,шт.,750х1500х140,380.0,1900.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.150.14-9,шт.,750х1500х140,380.0,2000.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,"ПТ 75.180.14-1,5",шт.,750х1800х140,450.0,2600.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.180.14-3,шт.,750х1800х140,450.0,2700.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.180.14-6,шт.,750х1800х140,460.0,4100.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.180.14-9,шт.,750х1800х140,500.0,3250.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.180.16-12,шт.,750х1800х160,540.0,3550.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.180.20-15,шт.,750х1800х200,635.0,4350.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.210.14-3,шт.,750х2100х140,550.0,3650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.210.14-6,шт.,750х2100х140,550.0,3900.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.210.14-9,шт.,750х2100х140,550.0,4050.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.210.16-9,шт.,750х2100х160,630.0,4550.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.210.20-12,шт.,750х2100х200,780.0,4750.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.210.20-15,шт.,750х2100х200,780.0,5050.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.240.14-6,шт.,750х2400х140,625.0,4950.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.240.20-9,шт.,740х2380х200,880.0,5900.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.45.6-15,шт.,750х450х60,50.0,600.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.45.6-3,шт.,750х450х60,50.0,580.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.45.6-6,шт.,750х450х60,50.0,590.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,"ПТ 75.45.8-1,5",шт.,750х450х60,80.0,620.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.45.8-3,шт.,750х450х80,80.0,630.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.60.8-3,шт.,750х600х80,85.0,640.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.60.8-6,шт.,750х600х80,85.0,650.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.60.8-9,шт.,750х600х80,85.0,750.0,Цена с НДС
АРС-БЕТОН,Тротуарная плитка,ПТ 75.90.10-15,шт.,750х900х100,163.0,1000.0,Цена с НДС
